index,cond,elev,hum,lat,lng,loc,pres,temp,time
5432,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1440658800
5433,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.13,1440662400
5434,Mostly Cloudy,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1014.72,80.91,1440666000
5435,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1440669600
5436,Clear,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1440673200
5437,Mostly Cloudy,11.57689571,0.74,6.5243793,3.3792057,"Lagos,Nigeria",1015.3,81.94,1440676800
5438,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1440680400
5439,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1440684000
5440,Mostly Cloudy,11.57689571,0.81,6.5243793,3.3792057,"Lagos,Nigeria",1010.52,80.37,1440687600
5441,Humid,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1440691200
5442,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1440694800
5443,Mostly Cloudy,11.57689571,0.92,6.5243793,3.3792057,"Lagos,Nigeria",1010.74,77.49,1440698400
5444,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1440702000
5445,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1440705600
5446,Mostly Cloudy,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1012.81,76.89,1440709200
5447,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1440712800
5448,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441234800
5449,Mostly Cloudy,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1014.8,76.51,1441238400
5450,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441242000
5451,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441245600
5452,Dry and Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1014,77,1441249200
5453,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.14,1441252800
5454,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.14,1441256400
5455,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1014.66,74.94,1441260000
5456,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441263600
5457,Dry,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1441267200
5458,Mostly Cloudy,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1016.2,80.86,1441270800
5459,Clear,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.07,1441274400
5460,Mostly Cloudy,11.57689571,0.77,6.5243793,3.3792057,"Lagos,Nigeria",1014.36,81.23,1441278000
5461,Mostly Cloudy,11.57689571,0.77,6.5243793,3.3792057,"Lagos,Nigeria",1014.36,81.66,1441281600
5462,Mostly Cloudy,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1014.36,83.06,1441285200
5463,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1441288800
5464,Clear,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1441292400
5465,Clear,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1441296000
5466,Clear,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1441299600
5467,Mostly Cloudy,11.57689571,0.84,6.5243793,3.3792057,"Lagos,Nigeria",1011.62,80.04,1441303200
5468,Clear,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441306800
5469,Dry,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441310400
5470,Dry,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441314000
5471,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441317600
5472,Clear,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441839600
5473,Mostly Cloudy,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1012.97,76.84,1441843200
5474,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441846800
5475,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441850400
5476,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.1,76.73,1441854000
5477,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441857600
5478,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.14,1441861200
5479,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1013.01,74.97,1441864800
5480,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1441868400
5481,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1441872000
5482,Mostly Cloudy,11.57689571,0.79,6.5243793,3.3792057,"Lagos,Nigeria",1014.6,80.45,1441875600
5483,Clear,11.57689571,0.74,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.14,1441879200
5484,Clear,11.57689571,0.74,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.14,1441882800
5485,Mostly Cloudy,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1013.43,82.08,1441886400
5486,Clear,11.57689571,0.79,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1441890000
5487,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1441893600
5488,Mostly Cloudy,11.57689571,0.73,6.5243793,3.3792057,"Lagos,Nigeria",1011,84.76,1441897200
5489,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,83.86,1441900800
5490,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.79,1441904400
5491,Mostly Cloudy,11.57689571,0.79,6.5243793,3.3792057,"Lagos,Nigeria",1011.16,81.08,1441908000
5492,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441911600
5493,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441915200
5494,Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1013.7,78.86,1441918800
5495,Dry,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.86,1441922400
5496,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1442444400
5497,Mostly Cloudy,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1011.99,76.39,1442448000
5498,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1442451600
5499,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,76.75,1442455200
5500,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1442458800
5501,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,76.75,1442462400
5502,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,76.75,1442466000
5503,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.83,76.44,1442469600
5504,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,76.87,1442473200
5505,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1442476800
5506,Mostly Cloudy,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1014.33,78.72,1442480400
5507,Clear,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1442484000
5508,Breezy,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.07,1442487600
5509,Mostly Cloudy,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1010.92,81.22,1442491200
5510,Breezy,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1442494800
5511,Clear,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.75,1442498400
5512,Mostly Cloudy,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1009.8,83.86,1442502000
5513,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.93,1442505600
5514,Clear,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,80.86,1442509200
5515,Mostly Cloudy,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1009.97,80.81,1442512800
5516,Clear,11.57689571,0.84,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.75,1442516400
5517,Clear,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1000,78.75,1442520000
5518,Mostly Cloudy,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1011.75,78.59,1442523600
5519,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,76.87,1442527200
5520,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443049200
5521,Mostly Cloudy,11.57689571,0.92,6.5243793,3.3792057,"Lagos,Nigeria",1012.86,77.46,1443052800
5522,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1443056400
5523,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1443060000
5524,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.7,77.14,1443063600
5525,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1443067200
5526,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1443070800
5527,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.68,76.7,1443074400
5528,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.03,1443078000
5529,Clear,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443081600
5530,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.28,1443085200
5531,Clear,11.57689571,0.98,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.51,1443088800
5532,Clear,11.57689571,0.92,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.57,1443092400
5533,Overcast,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1012.84,81.79,1443096000
5534,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443099600
5535,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443103200
5536,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.44,79.07,1443106800
5537,Clear,11.57689571,0.86,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.93,1443110400
5538,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443114000
5539,Mostly Cloudy,11.57689571,0.97,6.5243793,3.3792057,"Lagos,Nigeria",1013.39,72.77,1443117600
5540,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443121200
5541,Clear,11.57689571,0.97,6.5243793,3.3792057,"Lagos,Nigeria",1000,72.51,1443124800
5542,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,73,1443128400
5543,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,71.94,1443132000
5544,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443654000
5545,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.14,76.97,1443657600
5546,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443661200
5547,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443664800
5548,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.48,76.97,1443668400
5549,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.14,1443672000
5550,Clear,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.28,1443675600
5551,Mostly Cloudy,11.57689571,0.99,6.5243793,3.3792057,"Lagos,Nigeria",1011.42,75.21,1443679200
5552,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1443682800
5553,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.21,1443686400
5554,Mostly Cloudy,11.57689571,0.84,6.5243793,3.3792057,"Lagos,Nigeria",1012.67,81.89,1443690000
5555,Clear,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.21,1443693600
5556,Clear,11.57689571,0.84,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.2,1443697200
5557,Mostly Cloudy,11.57689571,0.72,6.5243793,3.3792057,"Lagos,Nigeria",1011.4,84.51,1443700800
5558,Clear,11.57689571,0.67,6.5243793,3.3792057,"Lagos,Nigeria",1000,87.72,1443704400
5559,Clear,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1000,85.86,1443708000
5560,Mostly Cloudy,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1009.18,86.1,1443711600
5561,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,84.04,1443715200
5562,Clear,11.57689571,0.79,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.06,1443718800
5563,Mostly Cloudy,11.57689571,0.82,6.5243793,3.3792057,"Lagos,Nigeria",1010.17,81.34,1443722400
5564,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443726000
5565,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443729600
5566,Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1012.36,78.98,1443733200
5567,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1443736800
5568,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1444258800
5569,Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1013.92,78.85,1444262400
5570,Clear,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1444266000
5571,Clear,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1444269600
5572,Mostly Cloudy,11.57689571,0.98,6.5243793,3.3792057,"Lagos,Nigeria",1012.44,75.55,1444273200
5573,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.28,1444276800
5574,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.28,1444280400
5575,Mostly Cloudy,11.57689571,0.95,6.5243793,3.3792057,"Lagos,Nigeria",1013.14,75.01,1444284000
5576,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1444287600
5577,Clear,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.13,1444291200
5578,Mostly Cloudy,11.57689571,0.87,6.5243793,3.3792057,"Lagos,Nigeria",1014.24,81.1,1444294800
5579,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1444298400
5580,Clear,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1444302000
5581,Humid and Foggy,11.57689571,0.96,6.5243793,3.3792057,"Lagos,Nigeria",1013.46,78.31,1444305600
5582,Humid and Mostly Cloudy,11.57689571,0.98,6.5243793,3.3792057,"Lagos,Nigeria",1013.46,76.59,1444309200
5583,Humid,11.57689571,0.97,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.93,1444312800
5584,Humid and Mostly Cloudy,11.57689571,0.96,6.5243793,3.3792057,"Lagos,Nigeria",1011.61,76.77,1444316400
5585,Humid,11.57689571,0.98,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.47,1444320000
5586,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1444323600
5587,Mostly Cloudy,11.57689571,0.97,6.5243793,3.3792057,"Lagos,Nigeria",1011.5,75.88,1444327200
5588,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.41,1444330800
5589,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,75,1444334400
5590,Mostly Cloudy,11.57689571,0.98,6.5243793,3.3792057,"Lagos,Nigeria",1013.71,75.62,1444338000
5591,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.41,1444341600
5592,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75,1444863600
5593,Mostly Cloudy,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1012.46,75.12,1444867200
5594,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75.14,1444870800
5595,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75,1444874400
5596,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.8,74.91,1444878000
5597,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75,1444881600
5598,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,75,1444885200
5599,Mostly Cloudy,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1012.3,75.13,1444888800
5600,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77,1444892400
5601,Clear,11.57689571,0.86,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.79,1444896000
5602,Mostly Cloudy,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1014.2,83.68,1444899600
5603,Clear,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1000,85.86,1444903200
5604,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1444906800
5605,Mostly Cloudy,11.57689571,0.68,6.5243793,3.3792057,"Lagos,Nigeria",1012.39,88.89,1444910400
5606,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1444914000
5607,Clear,11.57689571,0.65,6.5243793,3.3792057,"Lagos,Nigeria",1000,90.79,1444917600
5608,Mostly Cloudy,11.57689571,0.63,6.5243793,3.3792057,"Lagos,Nigeria",1009.62,89.95,1444921200
5609,Clear,11.57689571,0.64,6.5243793,3.3792057,"Lagos,Nigeria",1000,89.72,1444924800
5610,Clear,11.57689571,0.66,6.5243793,3.3792057,"Lagos,Nigeria",1000,85.86,1444928400
5611,Mostly Cloudy,11.57689571,0.79,6.5243793,3.3792057,"Lagos,Nigeria",1009.79,82.36,1444932000
5612,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.07,1444935600
5613,Clear,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.07,1444939200
5614,Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1011.75,81.03,1444942800
5615,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1444946400
5616,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1445468400
5617,Mostly Cloudy,11.57689571,0.95,6.5243793,3.3792057,"Lagos,Nigeria",1011.63,77.83,1445472000
5618,Humid,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1445475600
5619,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1445479200
5620,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.13,77.08,1445482800
5621,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1445486400
5622,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1445490000
5623,Mostly Cloudy,11.57689571,0.95,6.5243793,3.3792057,"Lagos,Nigeria",1012.14,76.95,1445493600
5624,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1445497200
5625,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1445500800
5626,Mostly Cloudy,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1013.92,81.82,1445504400
5627,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1445508000
5628,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,84.14,1445511600
5629,Mostly Cloudy,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1012.56,86.08,1445515200
5630,Clear,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1445518800
5631,Clear,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1445522400
5632,Mostly Cloudy,11.57689571,0.75,6.5243793,3.3792057,"Lagos,Nigeria",1010.78,86.19,1445526000
5633,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1445529600
5634,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,82,1445533200
5635,Mostly Cloudy,11.57689571,0.81,6.5243793,3.3792057,"Lagos,Nigeria",1011.23,81.97,1445536800
5636,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1445540400
5637,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1445544000
5638,Mostly Cloudy,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1014.43,79.12,1445547600
5639,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1445551200
5640,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446073200
5641,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.86,78.97,1446076800
5642,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79,1446080400
5643,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446084000
5644,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1010.6,78.93,1446087600
5645,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446091200
5646,Clear,11.57689571,1,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.14,1446094800
5647,Mostly Cloudy,11.57689571,0.99,6.5243793,3.3792057,"Lagos,Nigeria",1011.07,77.03,1446098400
5648,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446102000
5649,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446105600
5650,Mostly Cloudy,11.57689571,0.86,6.5243793,3.3792057,"Lagos,Nigeria",1013.25,81.78,1446109200
5651,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.14,1446112800
5652,Clear,11.57689571,0.91,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1446116400
5653,Mostly Cloudy,11.57689571,0.78,6.5243793,3.3792057,"Lagos,Nigeria",1011.65,84.49,1446120000
5654,Clear,11.57689571,0.81,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1446123600
5655,Clear,11.57689571,0.81,6.5243793,3.3792057,"Lagos,Nigeria",1000,84,1446127200
5656,Mostly Cloudy,11.57689571,0.83,6.5243793,3.3792057,"Lagos,Nigeria",1009.59,82.61,1446130800
5657,Clear,11.57689571,0.8,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.14,1446134400
5658,Clear,11.57689571,0.89,6.5243793,3.3792057,"Lagos,Nigeria",1000,81.07,1446138000
5659,Mostly Cloudy,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1010.36,80.95,1446141600
5660,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446145200
5661,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446148800
5662,Mostly Cloudy,11.57689571,0.93,6.5243793,3.3792057,"Lagos,Nigeria",1011.63,78.92,1446152400
5663,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446156000
5664,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.21,1446678000
5665,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1012.21,79,1446681600
5666,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446685200
5667,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.14,1446688800
5668,Mostly Cloudy,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1011.12,78.97,1446692400
5669,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.28,1446696000
5670,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,77.28,1446699600
5671,Mostly Cloudy,11.57689571,0.95,6.5243793,3.3792057,"Lagos,Nigeria",1011.97,77.05,1446703200
5672,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446706800
5673,Clear,11.57689571,0.94,6.5243793,3.3792057,"Lagos,Nigeria",1000,79.21,1446710400
5674,Mostly Cloudy,11.57689571,0.9,6.5243793,3.3792057,"Lagos,Nigeria",1014.24,82.23,1446714000
5675,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,84.14,1446717600
5676,Clear,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1000,88,1446721200
5677,Mostly Cloudy,11.57689571,0.67,6.5243793,3.3792057,"Lagos,Nigeria",1011.77,89.72,1446724800
5678,Clear,11.57689571,0.71,6.5243793,3.3792057,"Lagos,Nigeria",1000,88,1446728400
5679,Clear,11.57689571,0.66,6.5243793,3.3792057,"Lagos,Nigeria",1000,86.14,1446732000
5680,Mostly Cloudy,11.57689571,0.7,6.5243793,3.3792057,"Lagos,Nigeria",1010.08,88.19,1446735600
5681,Clear,11.57689571,0.76,6.5243793,3.3792057,"Lagos,Nigeria",1000,86,1446739200
5682,Clear,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1000,82.14,1446742800
5683,Mostly Cloudy,11.57689571,0.85,6.5243793,3.3792057,"Lagos,Nigeria",1011.67,82.07,1446746400
5684,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446750000
5685,Clear,11.57689571,0.88,6.5243793,3.3792057,"Lagos,Nigeria",1000,81,1446753600
